Date,State,Purpose,Amount_Requested,Risk_Score,Debt_Income_Ratio,Employment_Length
201501,MI,Debt_Consolidation,29850,710,0.3012,11
201501,NY,Debt_Consolidation,15000,685,0.0623,11
201501,NH,Debt_Consolidation,12600,685,0.2798,11
201501,VA,Debt_Consolidation,24000,690,0.1044,11
201501,CA,Debt_Consolidation,35000,775,0.238,8
201501,AR,Credit_Card,10000,710,0.242,11
201501,CA,Debt_Consolidation,9000,775,0.0423,11
201501,UT,Debt_Consolidation,24000,685,0.1245,11
201501,TX,Housing,21000,665,0.1358,4
201501,OH,Other,2000,690,0.1481,11
201501,LA,Debt_Consolidation,7200,695,0.2065,11
201501,CA,Debt_Consolidation,25000,680,0.0766,11
201501,UT,Debt_Consolidation,3100,685,0.3215,6
201501,OK,Debt_Consolidation,24000,670,0.147,11
201501,WA,Debt_Consolidation,20000,675,0.0693,11
201501,IL,Debt_Consolidation,20000,685,0.2588,1
201501,WA,Debt_Consolidation,8000,660,0.2736,11
201501,OH,Debt_Consolidation,15000,670,0.0652,7
201501,CA,Debt_Consolidation,12000,715,0.1746,1
201501,CO,Other,5000,675,0.3028,0
201501,MD,Debt_Consolidation,28000,675,0.0572,5
201501,CA,Purchase,10400,705,0.2773,11
201501,NY,Other,16000,685,0.0739,8
201501,NY,Debt_Consolidation,30000,675,0.1729,11
201501,CO,Debt_Consolidation,15000,780,0.2025,11
201501,CA,Debt_Consolidation,9000,675,0.1542,0
201501,NC,Debt_Consolidation,10800,690,0.2661,2
201501,CA,Debt_Consolidation,15950,680,0.3155,0
201501,LA,Other,4575,685,0.2087,8
201501,WA,Debt_Consolidation,27300,680,0.3784,6
201501,OH,Debt_Consolidation,28000,785,0.1251,4
201501,PA,Debt_Consolidation,16475,710,0.1696,5
201501,WI,Debt_Consolidation,8000,680,0.125,8
201501,FL,Credit_Card,5000,670,0.2612,11
201501,OH,Credit_Card,24000,660,0.3255,0
201501,NC,Purchase,5000,695,0.1674,11
201501,FL,Debt_Consolidation,18000,710,0.202,3
201501,TX,Debt_Consolidation,18375,690,0.1129,11
201501,CA,Debt_Consolidation,16800,665,0.1553,0
201501,NY,Purchase,3600,695,0.056,4
201501,WA,Housing,7000,665,0.0777,11
201501,TX,Debt_Consolidation,17000,670,0.0364,11
201501,NJ,Debt_Consolidation,6000,675,0.3013,5
201501,PA,Debt_Consolidation,14000,680,0.1644,4
201501,WY,Credit_Card,30000,710,0.343,11
201501,OH,Debt_Consolidation,15000,695,0.3629,0
201501,PA,Housing,18000,695,0.3019,5
201501,CO,Purchase,14000,670,0.0845,8
201501,MD,Credit_Card,28000,720,0.2119,11
201501,CA,Debt_Consolidation,18000,730,0.1969,2
201501,CA,Debt_Consolidation,17975,670,0.2965,5
201501,AL,Debt_Consolidation,10575,695,0.2555,5
201501,CO,Debt_Consolidation,8000,670,0.3083,4
201501,MN,Debt_Consolidation,12150,675,0.1182,3
201501,AL,Debt_Consolidation,10950,680,0.2673,9
201501,CT,Credit_Card,20000,700,0.1451,5
201501,TX,Debt_Consolidation,8750,685,0.2997,1
201501,CA,Debt_Consolidation,6000,695,0.3755,11
201501,CA,Credit_Card,5000,690,0.1862,2
201501,IN,Debt_Consolidation,2000,660,0.321,11
201501,SC,Debt_Consolidation,15000,675,0.1505,3
201501,MN,Credit_Card,20000,660,0.2815,11
201501,MN,Debt_Consolidation,10375,670,0.3108,5
201501,MT,Credit_Card,25000,715,0.1507,11
201501,VA,Debt_Consolidation,14000,660,0.1176,2
201501,UT,Debt_Consolidation,25600,710,0.2799,11
201501,FL,Debt_Consolidation,7000,660,0.2171,11
201501,TX,Debt_Consolidation,11000,685,0.1445,2
201501,TX,Debt_Consolidation,24000,710,0.1998,9
201501,OR,Debt_Consolidation,20000,685,0.1328,4
201501,PA,Debt_Consolidation,5250,670,0.2311,9
201501,NJ,Debt_Consolidation,6950,670,0.1665,4
201501,WI,Debt_Consolidation,4000,660,0.1197,11
201501,VA,Purchase,8000,675,0.1749,1
201501,CA,Credit_Card,21600,690,0.0472,4
201501,TX,Debt_Consolidation,21000,690,0.2096,9
201501,MN,Credit_Card,4000,725,0.2063,3
201501,NC,Credit_Card,28000,690,0.2695,2
201501,OH,Credit_Card,12000,715,0.1807,11
201501,LA,Debt_Consolidation,12000,695,0.1747,2
201501,NJ,Credit_Card,21000,675,0.2559,11
201501,OH,Debt_Consolidation,12000,680,0.299,5
201501,CO,Debt_Consolidation,25000,660,0.1206,8
201501,FL,Credit_Card,18000,660,0.2681,11
201501,NY,Debt_Consolidation,6550,675,0.0844,4
201501,MO,Debt_Consolidation,8350,670,0.2912,8
201501,MT,Credit_Card,9000,665,0.0446,0
201501,KS,Credit_Card,15000,660,0.134,0
201501,NY,Credit_Card,6000,675,0.0432,9
201501,NC,Credit_Card,10000,675,0.1496,11
201501,CA,Debt_Consolidation,24000,695,0.0733,1
201501,PA,Other,2500,665,0.3186,11
201501,NY,Debt_Consolidation,35000,695,0.2097,11
201501,MT,Credit_Card,22425,725,0.2205,2
201501,CA,Debt_Consolidation,35000,685,0.1712,4
201501,FL,Debt_Consolidation,14375,665,0.1077,6
201501,IN,Credit_Card,10575,665,0.2309,1
201501,FL,Housing,3200,670,0.3121,2
201501,NC,Credit_Card,6000,660,0.096,2
201501,FL,Debt_Consolidation,10000,660,0.1139,2
201501,NY,Credit_Card,35000,710,0.3146,11
201501,IL,Debt_Consolidation,24250,670,0.1351,3
201501,CA,Credit_Card,21600,685,0.1506,11
201501,TN,Debt_Consolidation,28000,765,0.0753,6
201501,PA,Debt_Consolidation,19600,705,0.3074,2
201501,TX,Debt_Consolidation,9600,685,0.1243,2
201501,CA,Debt_Consolidation,12800,700,0.3071,11
201501,NY,Debt_Consolidation,9525,670,0.3301,6
201501,AZ,Debt_Consolidation,1500,675,0.1693,11
201501,OH,Debt_Consolidation,9600,710,0.0708,11
201501,MS,Credit_Card,25000,660,0.0739,11
201501,PA,Credit_Card,24000,705,0.2783,9
201501,CA,Debt_Consolidation,18300,680,0.2242,11
201501,VT,Debt_Consolidation,7500,665,0.3088,11
201501,IL,Credit_Card,10000,750,0.2165,11
201501,WI,Debt_Consolidation,4000,755,0.2127,11
201501,CA,Debt_Consolidation,17350,690,0.2543,11
201501,UT,Credit_Card,3800,700,0.2346,2
201501,FL,Debt_Consolidation,8000,665,0.3736,3
201501,AL,Credit_Card,29350,730,0.3127,11
201501,SC,Debt_Consolidation,20000,670,0.2882,11
201501,MS,Debt_Consolidation,35000,665,0.2079,8
201501,IL,Credit_Card,22000,700,0.2976,9
201501,OR,Debt_Consolidation,8000,665,0.2531,11
201501,KS,Debt_Consolidation,15000,715,0.1294,11
201501,CA,Debt_Consolidation,35000,740,0.2035,0
201501,MN,Housing,4800,675,0.2499,11
201501,WI,Debt_Consolidation,15000,685,0.3065,11
201501,VA,Debt_Consolidation,24000,680,0.2683,2
201501,TX,Debt_Consolidation,14000,710,0.3004,11
201501,NY,Debt_Consolidation,15000,815,0.1387,7
201501,NJ,Debt_Consolidation,32000,665,0.2766,11
201501,WI,Debt_Consolidation,20000,695,0.0829,11
201501,TX,Debt_Consolidation,14000,675,0.1372,0
201501,FL,Debt_Consolidation,23700,700,0.298,3
201501,OH,Debt_Consolidation,28000,775,0.243,0
201501,LA,Credit_Card,4900,730,0.1374,9
201501,MO,Credit_Card,28000,670,0.2056,0
201501,NY,Housing,28425,720,0.1045,11
201501,IN,Debt_Consolidation,3500,660,0.1692,0
201501,CA,Credit_Card,23000,700,0.1382,3
201501,NY,Debt_Consolidation,12000,735,0.1163,5
201501,CA,Other,35000,670,0.1202,8
201501,VA,Housing,20000,670,0.1649,8
201501,CO,Debt_Consolidation,5000,670,0.3811,4
201501,IL,Credit_Card,8500,685,0.1004,9
201501,NJ,Debt_Consolidation,11575,675,0.2666,2
201501,AZ,Credit_Card,12050,675,0.3598,2
201501,WA,Debt_Consolidation,20000,660,0.238,11
201501,TX,Debt_Consolidation,15000,660,0.1021,6
201501,FL,Debt_Consolidation,30000,715,0.1076,1
201501,TX,Credit_Card,9000,670,0.2562,3
201501,MN,Credit_Card,21550,700,0.2376,8
201501,NJ,Debt_Consolidation,9800,675,0.2403,11
201501,OH,Credit_Card,5000,675,0.1744,3
201501,CA,Debt_Consolidation,14000,700,0.1311,7
201501,CT,Debt_Consolidation,18000,685,0.2256,2
201501,NY,Debt_Consolidation,20400,680,0.1119,11
201501,MI,Other,4000,720,0.2613,6
201501,CA,Debt_Consolidation,22000,675,0.154,9
201501,AZ,Housing,30000,735,0.1713,2
201501,AL,Debt_Consolidation,6850,695,0.3106,2
201501,VA,Credit_Card,30000,735,0.1057,6
201501,NC,Debt_Consolidation,12325,720,0.2921,11
201501,MI,Debt_Consolidation,13000,735,0.2521,11
201501,CO,Debt_Consolidation,35000,720,0.3443,6
201501,TX,Debt_Consolidation,11200,705,0.2405,2
201501,WA,Debt_Consolidation,16000,795,0.2512,11
201501,NY,Credit_Card,19175,660,0.148,3
201501,NY,Debt_Consolidation,18000,690,0.2411,8
201501,NY,Credit_Card,22950,680,0.2935,3
201501,MA,Debt_Consolidation,20000,690,0.1235,4
201501,NY,Credit_Card,16000,740,0.1301,2
201501,CA,Credit_Card,35000,680,0.3703,1
201501,PA,Debt_Consolidation,18000,660,0.3337,11
201501,TX,Credit_Card,35000,725,0.2073,8
201501,NV,Debt_Consolidation,20000,665,0.3504,2
201501,OH,Debt_Consolidation,12000,675,0.1274,8
201501,GA,Credit_Card,20000,675,0.1068,1
201501,CA,Credit_Card,7475,665,0.286,11
201501,CO,Debt_Consolidation,7450,675,0.1894,5
201501,AL,Purchase,4000,670,0.2187,8
201501,NJ,Debt_Consolidation,12600,690,0.0657,0
201501,VA,Debt_Consolidation,25000,720,0.1045,11
201501,NV,Debt_Consolidation,10400,700,0.2478,11
201501,IL,Debt_Consolidation,30000,700,0.184,11
201501,VA,Debt_Consolidation,6600,670,0.322,4
201501,FL,Debt_Consolidation,11750,675,0.2339,8
201501,WA,Other,4200,670,0.2435,11
201501,NY,Debt_Consolidation,15050,670,0.396,7
201501,WI,Debt_Consolidation,7000,680,0.2304,6
201501,FL,Debt_Consolidation,19375,665,0.2089,4
201501,CA,Debt_Consolidation,9000,755,0.1178,7
201501,HI,Debt_Consolidation,3200,725,0.2809,11
201501,OR,Debt_Consolidation,16000,715,0.3208,0
201501,CO,Debt_Consolidation,11500,695,0.0857,1
201501,MD,Debt_Consolidation,25600,670,0.1636,3
201501,HI,Credit_Card,32000,670,0.1653,11
201501,OH,Credit_Card,17000,700,0.2108,6
201501,WI,Housing,15000,690,0.2516,9
201501,OH,Credit_Card,6400,685,0.1284,3
201501,NJ,Debt_Consolidation,7500,690,0.0616,11
201501,OH,Debt_Consolidation,20000,730,0.379,11
201501,NY,Credit_Card,35000,690,0.0317,6
201501,NM,Debt_Consolidation,12000,665,0.1525,11
201501,FL,Debt_Consolidation,12525,660,0.2134,11
201501,MI,Purchase,4000,700,0.2964,3
201501,UT,Debt_Consolidation,11000,720,0.1942,0
201501,TX,Debt_Consolidation,15000,660,0.16,11
201501,OH,Debt_Consolidation,35000,810,0.2946,11
201501,NY,Debt_Consolidation,15000,680,0.1959,1
201501,MI,Debt_Consolidation,8000,670,0.221,11
201501,CA,Debt_Consolidation,4125,670,0.0904,11
201501,CA,Debt_Consolidation,20000,690,0.1802,11
201501,WA,Debt_Consolidation,25000,725,0.1188,11
201501,TX,Debt_Consolidation,14000,675,0.1773,0
201501,AZ,Debt_Consolidation,35000,705,0.2634,1
201501,MA,Credit_Card,11225,685,0.3427,11
201501,NY,Purchase,6000,700,0.2704,1
201501,IN,Debt_Consolidation,35000,710,0.2442,4
201501,TN,Credit_Card,12000,675,0.2024,11
201501,KS,Debt_Consolidation,2500,720,0.0306,8
201501,TX,Credit_Card,24000,705,0.2131,0
201501,MD,Debt_Consolidation,33000,740,0.1396,2
201501,CA,Debt_Consolidation,6000,675,0.0879,2
201501,TN,Debt_Consolidation,8300,665,0.2242,7
201501,MA,Debt_Consolidation,15000,735,0.1596,2
201501,MT,Debt_Consolidation,32675,700,0.1366,2
201501,NY,Debt_Consolidation,10000,675,0.1493,3
201501,MI,Credit_Card,12000,675,0.2104,0
201501,WA,Debt_Consolidation,12000,710,0.1289,11
201501,CO,Credit_Card,14000,685,0.1547,11
201501,CA,Housing,12000,665,0.1578,0
201501,CA,Credit_Card,10400,675,0.1873,11
201501,OR,Debt_Consolidation,10000,695,0.1279,7
201501,IN,Debt_Consolidation,4600,700,0.1241,3
201501,TX,Debt_Consolidation,30000,660,0.0669,4
201501,MS,Debt_Consolidation,20000,720,0.2355,11
201501,OH,Debt_Consolidation,20000,675,0.219,11
201501,MO,Debt_Consolidation,14000,660,0.1757,11
201501,AZ,Debt_Consolidation,4200,665,0.0971,0
201501,NY,Credit_Card,24000,665,0.311,11
201501,WY,Credit_Card,8000,735,0.2424,11
201501,NV,Housing,22400,695,0.2728,4
201501,MN,Credit_Card,6000,675,0.3045,1
201501,AL,Debt_Consolidation,25000,680,0.0365,5
201501,AZ,Credit_Card,14400,660,0.1965,6
201501,MA,Credit_Card,20000,665,0.0649,1
201501,CA,Debt_Consolidation,10625,715,0.2389,11
201501,TX,Debt_Consolidation,10000,685,0.1368,2
201501,FL,Debt_Consolidation,14000,670,0.3606,6
201501,CA,Credit_Card,5000,660,0.0158,11
201501,IN,Debt_Consolidation,7375,665,0.1251,3
201501,FL,Debt_Consolidation,11400,715,0.228,11
201501,NY,Credit_Card,24000,665,0.1784,11
201501,NC,Debt_Consolidation,9975,685,0.209,5
201501,PA,Debt_Consolidation,11200,680,0.1712,11
201501,TX,Debt_Consolidation,8000,670,0.1169,11
201501,CA,Debt_Consolidation,10000,665,0.0587,5
201501,CA,Other,28000,680,0.1495,9
201501,OK,Debt_Consolidation,9000,700,0.3495,1
201501,TX,Debt_Consolidation,14000,700,0.0641,2
201501,AR,Debt_Consolidation,15000,725,0.229,11
201501,GA,Credit_Card,24000,660,0.1913,9
201501,OR,Debt_Consolidation,35000,725,0.0862,6
201501,CA,Debt_Consolidation,8000,685,0.0888,11
201501,VA,Credit_Card,11975,680,0.0169,6
201501,WI,Debt_Consolidation,27000,785,0.2628,11
201501,GA,Credit_Card,10000,715,0.132,7
201501,NY,Debt_Consolidation,8000,710,0.108,2
201501,MD,Credit_Card,11175,665,0.2623,5
201501,CA,Debt_Consolidation,24075,675,0.2792,5
201501,CO,Debt_Consolidation,10000,700,0.1654,7
201501,NJ,Housing,20000,705,0.0857,3
201501,TX,Debt_Consolidation,15200,700,0.2309,0
201501,MA,Debt_Consolidation,15400,660,0.2637,5
201501,HI,Debt_Consolidation,10000,710,0.1183,11
201501,MS,Credit_Card,23100,680,0.2477,3
201501,VA,Debt_Consolidation,4000,675,0.0505,11
201501,NC,Debt_Consolidation,21000,680,0.2072,3
201501,KY,Debt_Consolidation,10000,675,0.0677,5
201501,NC,Debt_Consolidation,12825,670,0.1531,0
201501,NJ,Debt_Consolidation,10000,700,0.1603,2
201501,IL,Debt_Consolidation,13200,665,0.2977,2
201501,FL,Debt_Consolidation,5100,710,0.2083,9
201501,IL,Credit_Card,6000,685,0.053,4
201501,PA,Housing,8000,690,0.0336,9
201501,NY,Debt_Consolidation,12000,685,0.0909,11
201501,OH,Debt_Consolidation,5000,660,0.3803,5
201501,CA,Debt_Consolidation,6000,670,0.057,11
201501,CA,Debt_Consolidation,4200,660,0.1532,1
201501,FL,Debt_Consolidation,24000,690,0.1952,9
201501,NC,Debt_Consolidation,23000,730,0.2535,1
201501,OH,Debt_Consolidation,15000,710,0.3269,6
201501,FL,Debt_Consolidation,22800,675,0.2152,4
201501,NY,Debt_Consolidation,10000,710,0.2323,1
201501,NJ,Debt_Consolidation,8000,720,0.0687,1
201501,FL,Other,2500,685,0.2113,6
201501,CA,Credit_Card,13000,715,0.2507,9
201501,GA,Debt_Consolidation,19650,670,0.275,11
201501,MD,Debt_Consolidation,15000,665,0.3057,2
201501,OH,Debt_Consolidation,12500,665,0.1701,11
201501,CA,Credit_Card,7200,660,0.1073,0
201501,OK,Debt_Consolidation,24000,745,0.2916,4
201501,CA,Debt_Consolidation,4800,670,0.0616,2
201501,MD,Debt_Consolidation,16000,675,0.3028,2
201501,CA,Debt_Consolidation,28000,700,0.1507,2
201501,CA,Credit_Card,5550,660,0.0435,0
201501,FL,Debt_Consolidation,17975,700,0.1639,11
201501,NY,Debt_Consolidation,9000,675,0.2645,3
201501,TX,Debt_Consolidation,21975,700,0.2415,0
201501,IL,Debt_Consolidation,12000,670,0.1522,11
201501,TX,Debt_Consolidation,35000,700,0.1718,11
201501,IN,Debt_Consolidation,4125,685,0.2467,4
201501,AR,Credit_Card,10075,700,0.1819,4
201501,CA,Debt_Consolidation,25000,680,0.1597,11
201501,SC,Debt_Consolidation,21000,700,0.2873,7
201501,FL,Debt_Consolidation,16325,690,0.348,11
201501,NJ,Debt_Consolidation,12000,660,0.12,11
201501,OH,Purchase,3600,660,0.2047,0
201501,TX,Debt_Consolidation,25600,705,0.2154,11
201501,NC,Debt_Consolidation,11000,720,0.0781,3
201501,VA,Debt_Consolidation,24800,685,0.1778,11
201501,CA,Debt_Consolidation,20000,700,0.1516,11
201501,FL,Credit_Card,10000,760,0.2086,7
201501,MD,Debt_Consolidation,10000,660,0.1632,6
201501,CA,Purchase,3000,690,0.1878,11
201501,GA,Debt_Consolidation,18625,690,0.1907,1
201501,LA,Credit_Card,15600,725,0.2872,3
201501,WI,Debt_Consolidation,7275,675,0.0702,0
201501,PA,Housing,5000,715,0.158,11
201501,MD,Debt_Consolidation,8000,670,0.1526,11
201501,TX,Debt_Consolidation,14400,660,0.1549,2
201501,KY,Credit_Card,7000,730,0.154,3
201501,TX,Debt_Consolidation,20000,670,0.2236,3
201501,MN,Credit_Card,20000,675,0.1382,1
201501,CO,Debt_Consolidation,7500,695,0.1424,1
201501,CA,Debt_Consolidation,18000,660,0.1124,11
201501,AZ,Credit_Card,16000,660,0.2872,2
201501,CA,Debt_Consolidation,12000,660,0.0904,9
201501,OK,Debt_Consolidation,12000,670,0.005,7
201501,OH,Debt_Consolidation,21000,750,0.2174,11
201501,NY,Debt_Consolidation,4200,725,0.0348,3
201501,MI,Debt_Consolidation,12000,710,0.1994,7
201501,OH,Credit_Card,8400,705,0.3363,9
201501,WA,Debt_Consolidation,16375,670,0.3659,11
201501,NY,Debt_Consolidation,20000,665,0.1265,7
201501,LA,Debt_Consolidation,9600,670,0.1296,4
201501,PA,Debt_Consolidation,18000,720,0.2031,0
201501,CA,Debt_Consolidation,24000,690,0.1049,4
201501,OH,Debt_Consolidation,12500,665,0.3261,3
201501,NY,Debt_Consolidation,15000,785,0.0393,4
201501,CA,Debt_Consolidation,25000,695,0.318,11
201501,IN,Debt_Consolidation,15000,665,0.2768,11
201501,CA,Debt_Consolidation,10400,790,0.2017,11
201501,NH,Credit_Card,10000,670,0.2451,5
201501,CA,Debt_Consolidation,10700,670,0.1792,3
201501,CA,Debt_Consolidation,23000,660,0.2312,8
201501,AR,Debt_Consolidation,14250,665,0.3453,1
201501,CA,Other,3000,675,0.3573,1
201501,FL,Debt_Consolidation,34200,705,0.2407,11
201501,PA,Credit_Card,10700,785,0.193,11
201501,NV,Debt_Consolidation,26400,670,0.2434,4
201501,GA,Credit_Card,17250,675,0.1368,7
201501,TN,Debt_Consolidation,7475,670,0.0597,3
201501,KS,Debt_Consolidation,12500,710,0.1396,11
201501,CA,Other,6750,665,0.1275,4
201501,CA,Housing,30000,705,0.0909,8
201501,PA,Housing,35000,670,0.1455,5
201501,VA,Debt_Consolidation,8000,680,0.2051,2
201501,OH,Credit_Card,13000,660,0.2567,2
201501,RI,Debt_Consolidation,31450,690,0.2887,3
201501,AR,Credit_Card,24950,710,0.3898,8
201501,IL,Debt_Consolidation,14000,740,0.1378,0
201501,IL,Debt_Consolidation,10000,720,0.0614,11
201501,VA,Credit_Card,21600,680,0.1977,0
201501,TX,Debt_Consolidation,30000,695,0.0871,6
201501,NY,Debt_Consolidation,35000,700,0.1698,11
201501,AZ,Debt_Consolidation,12000,660,0.36,3
201501,NC,Debt_Consolidation,8000,675,0.242,2
201501,OH,Debt_Consolidation,12600,660,0.1207,5
201501,NM,Debt_Consolidation,7000,695,0.1495,1
201501,AR,Debt_Consolidation,19950,660,0.3504,2
201501,NY,Housing,10000,700,0.021,11
201501,KY,Debt_Consolidation,24000,715,0.028,11
201501,CA,Debt_Consolidation,35000,695,0.1341,11
201501,FL,Debt_Consolidation,12275,695,0.234,3
201501,CA,Debt_Consolidation,21600,695,0.135,4
201501,VA,Debt_Consolidation,7600,670,0.2044,0
201501,CO,Debt_Consolidation,8950,660,0.1201,11
201501,CA,Debt_Consolidation,15000,690,0.1092,2
201501,NY,Debt_Consolidation,21075,680,0.3178,2
201501,TX,Debt_Consolidation,25000,680,0.2566,11
201501,WI,Debt_Consolidation,12825,705,0.1071,11
201501,NJ,Housing,9000,715,0.1413,1
201501,NJ,Debt_Consolidation,12000,780,0.294,11
201501,NJ,Debt_Consolidation,28000,660,0.2297,0
201501,TX,Debt_Consolidation,20475,725,0.2366,8
201501,NC,Debt_Consolidation,16000,675,0.2853,6
201501,FL,Other,7000,705,0.1947,5
201501,NY,Debt_Consolidation,5000,665,0.055,11
201501,NY,Credit_Card,20000,675,0.2613,6
201501,AZ,Debt_Consolidation,5000,680,0.1628,3
201501,OH,Debt_Consolidation,4000,710,0.2906,7
201501,NJ,Credit_Card,24000,670,0.1662,0
201501,NC,Debt_Consolidation,10525,720,0.2492,8
201501,FL,Debt_Consolidation,20000,690,0.1285,11
201501,OK,Debt_Consolidation,23000,660,0.1832,11
201501,MN,Debt_Consolidation,12950,670,0.2762,11
201501,CO,Debt_Consolidation,23925,665,0.1231,3
201501,KY,Debt_Consolidation,21600,675,0.0864,5
201501,NY,Debt_Consolidation,8775,670,0.0946,11
201501,TX,Housing,10000,725,0.2245,3
201501,TX,Debt_Consolidation,27000,695,0.235,8
201501,IL,Debt_Consolidation,25000,715,0.0583,7
201501,CO,Debt_Consolidation,20000,680,0.2858,4
201501,TN,Housing,22000,680,0.0254,2
201501,NC,Debt_Consolidation,2000,660,0.2273,2
201501,MD,Debt_Consolidation,2500,710,0.1719,9
201501,CA,Debt_Consolidation,35000,675,0.2406,8
201501,IN,Credit_Card,12000,690,0.0668,3
201501,UT,Debt_Consolidation,17100,685,0.0414,11
201501,TX,Debt_Consolidation,20575,680,0.0942,1
201501,MA,Debt_Consolidation,25000,725,0.0743,1
201501,VA,Debt_Consolidation,18000,700,0.2567,6
201501,WI,Debt_Consolidation,10000,670,0.2915,4
201501,MD,Credit_Card,9000,700,0.2134,2
201501,NY,Debt_Consolidation,10000,680,0.2852,11
201501,FL,Credit_Card,9800,670,0.1104,2
201501,CA,Housing,16800,705,0.0274,4
201501,MA,Credit_Card,15775,680,0.2497,7
201501,OR,Credit_Card,13000,675,0.0538,2
201501,PA,Debt_Consolidation,20700,705,0.2352,11
201501,AZ,Debt_Consolidation,14400,740,0.1479,1
201501,CA,Credit_Card,13825,705,0.203,3
201501,NY,Credit_Card,35000,710,0.2284,5
201501,IL,Credit_Card,17000,715,0.1264,11
201501,NJ,Debt_Consolidation,8000,720,0.1083,5
201501,CA,Debt_Consolidation,6500,685,0.264,2
201501,MD,Credit_Card,8000,675,0.2366,3
201501,NY,Debt_Consolidation,10000,705,0.1483,11
201501,FL,Credit_Card,8000,680,0.0532,11
201501,OH,Debt_Consolidation,15000,720,0.1554,11
201501,OR,Debt_Consolidation,15000,675,0.0962,3
201501,SC,Debt_Consolidation,18950,660,0.2279,0
201501,PA,Credit_Card,14000,695,0.2753,8
201501,NC,Debt_Consolidation,12000,670,0.0311,1
201501,TX,Purchase,3200,805,0.1184,5
201501,NY,Credit_Card,18000,675,0.2581,8
201501,CO,Debt_Consolidation,11200,660,0.1776,8
201501,FL,Debt_Consolidation,14400,745,0.2603,9
